,symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,priceAvg50,priceAvg200,avgVolume
3249,MDNA,Medicenna Therapeutics Corp.,4.04,-2.88,-0.12,4.04,4.3799,5.03,1.46,4.055057,3.7549253,68777.0
3250,WCLD,WisdomTree Cloud Computing Fund,46.67,0.15,0.07,45.75,47.0,48.34,18.99,44.424572,39.29958,641067.0
3251,SPLK,Splunk Inc.,201.0,-3.82,-7.98,200.71,208.0,225.89,93.92,200.62628,189.68907,1772557.0
3252,FMK,First Trust Mega Cap AlphaDEX Fund,40.06,1.01,0.4012,39.95,40.06,40.89,25.48,38.869427,36.63914,3235.0
3253,BSCK,Invesco BulletShares 2020 Corporate Bond ETF,21.21,-0.05,-0.01,21.2,21.22,21.35,19.67,21.210285,21.247488,416945.0
3254,CTBI,"Community Trust Bancorp, Inc.",30.27,-3.6,-1.13,30.22,31.72,47.54,26.45,30.537428,31.636858,52442.0
3255,AMTI,Applied Molecular Transport Inc.,29.69,-4.9,-1.53,29.04,31.25,36.21,17.045,31.821142,26.516054,215775.0
3256,BKEPP,"Blueknight Energy Partners, L.P.",6.035,3.69,0.215,5.82,6.07,6.09,2.84,5.893429,5.700357,23876.0
3257,STOK,"Stoke Therapeutics, Inc.",39.87,-2.76,-1.13,39.46,41.08,42.5,15.82,37.41543,28.972929,86114.0
3258,UFO,Procure Space ETF,22.16,-1.64,-0.37,22.12,22.505,29.03,14.21,21.478743,20.661207,20917.0
3259,KBAL,"Kimball International, Inc.",10.58,2.72,0.28,10.32,10.905,22.09,8.19,10.825143,11.222929,169542.0
3260,PBBI,"PB Bancorp, Inc.",15.25,0.13,0.02,15.23,15.25,15.25,12.7482,15.25,14.69421,0.0
3261,TXRH,"Texas Roadhouse, Inc.",72.11,-0.35,-0.25,70.8,72.91,76.21,25.15,68.45,58.119286,865623.0
3262,CUI,"CUI Global, Inc.",0.7713,-1.12,-0.0087,0.75,0.7908,1.319,0.451,0.6295429,0.6682482,2091792.0
3263,TMDI,Titan Medical Inc.,0.6979,-3.06,-0.022,0.6702,0.72,1.75,0.12,0.7302857,0.7113571,489051.0
3264,AACG,ATA Creativity Global,1.15,1.77,0.02,1.13,1.19,1.88,0.61,1.1302857,1.0867857,72200.0
3265,PBYI,"Puma Biotechnology, Inc.",7.78,-8.15,-0.69,7.4801,7.9889,15.0,5.5,9.523143,10.286,607879.0
3266,ACHV,"Achieve Life Sciences, Inc.",8.21,-3.98,-0.34,8.19,8.56,28.0,4.6,8.717428,8.776215,202362.0
3267,AIRG,"Airgain, Inc.",12.8,-6.71,-0.92,12.25,13.37,14.96,5.63,13.486857,11.636964,65787.0
3268,MRCCL,Monroe Capital Corporation - 5.,24.48,1.16,0.28,24.175,24.48,26.83,13.39,24.29,23.172857,6137.0
3269,STRT,Strattec Security Corporation,30.22,-0.17,-0.05,29.41,30.3,30.6,11.74,23.724571,19.949858,12470.0
3270,FLL,"Full House Resorts, Inc.",3.29,13.45,0.39,3.14,3.45,3.99,0.31,2.4,1.8557857,239295.0
3271,ACGL,Arch Capital Group Ltd.,31.55,-1.13,-0.36,31.2,32.33,48.32,20.93,30.305714,29.573572,1559167.0
3272,SLDB,Solid Biosciences Inc.,3.22,-0.62,-0.02,3.16,3.25,11.24,1.93,3.3158572,2.883643,4001440.0
3273,UEPS,"Net 1 UEPS Technologies, Inc.",2.94,-6.07,-0.19,2.87,3.16,4.45,2.7,3.1922858,3.2709286,156901.0
3274,DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,24.93,0.0,0.0,24.916,24.99,24.99,19.65,24.475086,23.76032,60979.0
3275,METXW,Meten EdtechX Education Group Ltd.,0.17,0.0,0.0,0.15,0.17,0.17,0.15,,,
3276,MLNX,"Mellanox Technologies, Ltd.",124.89,0.0,0.0,124.83,124.95,124.95,96.1782,124.89,123.38261,0.0
3277,ITRN,Ituran Location and Control Ltd.,14.18,0.28,0.04,14.1,14.35,26.37,11.01,14.12,15.217428,44528.0
3278,MKTX,MarketAxess Holdings Inc.,579.18,-0.34,-1.99,567.305,588.96,602.77,275.5,521.7843,500.02142,207325.0
3279,NBACR,Newborn Acquisition Corp.,0.24,-4.0,-0.01,0.24,0.27,0.27,0.24,,,
3280,KURA,"Kura Oncology, Inc.",35.76,2.41,0.84,34.44,36.59,37.5,6.35,31.653143,21.86082,696728.0
3281,OSBCP,Old Second Capital Trust I PFD TR SEC,10.12,0.0,10.12,10.1185,10.125,10.79,10.06,10.12,10.12,0.0
3282,ENDP,Endo International plc,4.48,-8.01,-0.39,4.22,4.94,7.1,2.08,4.44,3.7632856,5075571.0
3283,DFHTW,Deerfield Healthcare Technology Acquisitions Corp.,1.51,0.0,0.0,1.5,1.51,1.51,1.5,,,
3284,DFHTU,Deerfield Healthcare Technology Acquisitions Corp.,10.63,-0.28,-0.03,10.6287,10.7,11.75,10.25,10.578315,10.544662,17139.0
3285,ICCC,ImmuCell Corporation,5.41,-6.72,-0.39,5.32,5.77,8.13,3.7,5.5668573,5.1642857,8787.0
3286,NNOX,Nano-X Imaging Ltd.,34.07,7.31,2.32,30.2,34.52,66.67,20.255,31.309143,32.978546,3759812.0
3287,CLFD,"Clearfield, Inc.",24.71,6.28,1.46,23.08,24.79,24.8,8.32,21.500572,17.096071,94909.0
3288,UNTY,"Unity Bancorp, Inc.",14.58,-3.19,-0.48,14.58,15.38,24.15,8.76,12.997143,13.618286,18895.0
3289,RIVE,Riverview Financial Corporation,6.87,-5.24,-0.38,6.87,7.21,13.6,4.0,7.016857,6.6049285,15892.0
3290,MMLP,Martin Midstream Partners L.P.,1.44,-2.7,-0.04,1.4,1.51,4.85,0.91,1.4568572,1.9185,254329.0
3291,ETON,"Eton Pharmaceuticals, Inc.",6.95,-0.29,-0.02,6.91,7.09,9.12,2.5,7.561714,6.370357,598785.0
3292,TMUS,"T-Mobile US, Inc.",123.56,5.37,6.3,122.705,127.03,127.03,63.5,113.78971,107.138145,3967182.0
3293,OBNK,"Origin Bancorp, Inc.",22.8,-0.39,-0.09,22.73,23.7099,38.14,15.98,22.650286,21.940144,38807.0
3294,BXRX,"Baudax Bio, Inc.",1.19,2.59,0.03,1.11,1.195,10.14,1.02,2.2262857,3.1706786,788620.0
3295,VERO,Venus Concept Inc.,2.13,-4.05,-0.09,2.11,2.27,9.0,2.02,2.3462856,3.0628214,116085.0
3296,PEZ,Invesco DWA Consumer Cyclicals Momentum ETF,66.357,-0.62,-0.4133,65.7701,66.41,69.51,27.77,64.73457,54.96143,9790.0
3297,PEY,Invesco High Yield Equity Dividend Achievers ETF,15.15,-1.69,-0.26,15.115,15.5,19.34,10.97,14.896,14.618143,223560.0
3298,VRM,"Vroom, Inc.",42.91,1.54,0.65,40.19,42.93,75.49,37.82,47.056572,52.21972,1639335.0
3299,HABT,"The Habit Restaurants, Inc.",13.98,0.94,0.13,13.8,13.99,14.1,8.14,13.98,13.98,0.0
3300,SENEB,Seneca Foods Corporation,42.08,0.0,0.0,36.12,42.08,48.5,27.53,38.024284,38.263927,312.0
3301,MGRC,McGrath RentCorp,59.3,-0.27,-0.16,58.77,60.31,83.95,44.32,61.754288,58.602642,95893.0
3302,PDCE,"PDC Energy, Inc.",11.22,-5.56,-0.66,11.13,12.29,27.84,4.51,12.212,13.415857,1348434.0
3303,DWEQ,AdvisorShares DWA Alpha Equal Weight ETF,26.6167,1.95,0.51,26.14,26.67,27.49,18.237,24.614172,21.932522,9587.0
3304,CCOI,"Cogent Communications Holdings, Inc.",54.09,-1.73,-0.95,53.2,55.39,92.96,53.2,59.55257,72.58086,432700.0
3305,EGOV,NIC Inc.,23.05,-0.26,-0.06,22.944,23.39,25.94,15.49,21.090286,22.300571,316482.0
3306,CVTI,"Covenant Transportation Group, Inc.",13.95,0.72,0.1,13.76,14.42,20.7,6.54,16.898428,15.003042,136127.0
3307,MDRX,"Allscripts Healthcare Solutions, Inc.",11.23,0.9,0.1,11.18,11.495,11.66,4.56,9.453143,7.906643,1672168.0
3308,RP,"RealPage, Inc.",61.39,-0.92,-0.57,59.34,63.42,69.79,36.91,58.624,62.40843,762503.0
3309,ALSK,"Alaska Communications Systems Group, Inc.",3.05,0.33,0.01,3.03,3.06,3.07,1.44,2.1162858,2.3086429,470956.0
3310,ALACU,Alberton Acquisition Corporation,11.89,0.0,0.0,11.89,11.89,13.88,10.01,11.285714,10.929643,117.0
3311,RNDM,First Trust Developed International Equity Select ETF,49.17,0.78,0.3789,48.879,49.17,52.97,34.29,47.754227,46.109222,2271.0
3312,BMTC,Bryn Mawr Bank Corporation,26.4,-3.05,-0.83,26.22,27.51,41.41,22.2,26.577143,26.918642,72784.0
3313,BTAI,"BioXcel Therapeutics, Inc.",53.07,-1.15,-0.62,52.27,54.36,71.5,4.04,47.341145,46.844856,557596.0
3314,ACRX,"AcelRx Pharmaceuticals, Inc.",1.45,-22.46,-0.42,1.45,1.67,2.5,0.7,1.6705714,1.3946428,1715709.0
3315,AVXL,Anavex Life Sciences Corp.,4.91,-35.22,-2.67,4.864,7.69,7.69,2.2,4.926,4.3581786,1084179.0
3316,NLOK,NortonLifeLock Inc.,20.39,-7.4,-1.63,20.2201,21.57,28.7,15.12,20.938858,21.177357,5686965.0
3317,TANNL,TravelCenters of America LLC SR NT,25.57,-0.54,-0.14,25.51,25.82,26.04,8.34,25.463114,23.974714,7276.0
3318,IDSY,"PowerFleet, Inc.",,0.0,,,,,,,,
3319,WTRE,Watford Holdings Ltd.,34.49,-0.06,-0.02,34.44,34.66,36.79,10.86,31.172857,19.883642,344103.0
3320,PI,"Impinj, Inc.",29.82,2.44,0.71,28.6538,30.14,37.99,11.47,28.276571,26.514965,217998.0
3321,WVVI,"Willamette Valley Vineyards, Inc.",6.09,-0.16,-0.01,6.07,6.14,7.1,4.5,6.2125716,6.152571,5198.0
3322,WTRH,Waitr Holdings Inc.,3.13,2.29,0.07,2.96,3.13,5.85,0.213,3.182143,3.2604287,2739107.0
3323,ACRS,"Aclaris Therapeutics, Inc.",4.12,3.78,0.15,3.72,4.185,5.04,0.7,3.607143,2.2689643,465168.0
3324,CLBS,"Caladrius Biosciences, Inc.",1.52,-5.59,-0.09,1.5,1.59,3.64,1.05,1.706,1.9631429,421215.0
3325,RILYZ,"B. Riley Financial, Inc. SR NT 27",24.76,0.32,0.08,24.76,24.76,26.1,9.731,24.666513,23.507622,14334.0
3326,CETV,Central European Media Enterprises Ltd.,4.57,0.0,0.0,4.57,4.58,4.58,1.8,4.366471,4.009262,571684.0
3327,CTRE,"CareTrust REIT, Inc.",17.78,0.79,0.14,17.41,18.56,23.64,7.16,17.951143,18.022572,594339.0
3328,CHSCN,CHS Inc.,27.225,-1.54,-0.425,27.225,27.85,28.94,15.03,27.425943,26.076406,16381.0
3329,REDU,RISE Education Cayman Ltd,6.1,0.99,0.06,5.6068,6.55,10.2,3.0,6.084,4.62965,1002818.0
3330,FSDC,FS Development Corp.,10.05,-0.59,-0.06,10.05,10.05,12.6,10.0,10.615286,10.60121,85340.0
3331,BSQR,BSQUARE Corporation,1.23,0.82,0.01,1.18,1.27,2.0,0.83,1.2931429,1.3831428,34776.0
3332,AEYE,"AudioEye, Inc.",20.57,1.28,0.26,20.01,21.81,22.8,1.94,16.876572,13.148786,128514.0
3333,NGHCP,National General Holdings Corp.,25.32,0.08,0.02,25.27,25.32,26.4,10.46,25.322287,24.683422,3120.0
3334,AACQU,Artius Acquisition Inc.,10.04,-0.1,-0.01,10.04,10.07,10.6,9.94,10.219972,10.234963,155478.0
3335,MLAC,Malacca Straits Acquisition Company Limited,9.65,0.0,0.0,9.65,9.6832,10.0,9.62,9.738429,9.747334,50440.0
3336,TGLS,Tecnoglass Inc.,5.32,-1.48,-0.08,5.3,5.7029,8.57,2.15,5.395143,5.056143,73490.0
3337,AAWW,"Atlas Air Worldwide Holdings, Inc.",60.6,-3.04,-1.9,59.69,63.9896,69.08,14.97,63.174286,50.810287,478260.0
3338,PSACU,Property Solutions Acquisition Corp.,10.12,0.2,0.02,10.12,10.12,10.16,9.73,10.076743,10.014559,80510.0
3339,CASS,"Cass Information Systems, Inc.",40.07,-1.35,-0.55,39.81,41.08,60.3,28.85,40.651714,38.925285,38001.0
3340,SNH,Diversified Healthcare Trust,,0.0,,,,,,,,
3341,DSPG,"DSP Group, Inc.",15.0,0.33,0.05,14.8,15.26,18.77,10.26,13.847143,15.368072,141015.0
3342,ALLK,Allakos Inc.,99.27,0.4,0.4,95.875,101.04,139.99,41.61,85.14571,78.36714,218564.0
3343,GPAQ,Gordon Pointe Acquisition Corp.,12.0,-6.61,-0.85,11.8,12.6999,14.7,10.1501,12.0,11.257715,429029.0
3344,CARE,Carter Bank & Trust,7.02,-1.68,-0.12,7.0,7.11,24.25,6.3,6.9585714,7.4209285,61062.0
3345,VIAB,Viacom Inc.,,0.0,,,,,,,,
3346,RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,65.1481,0.58,0.3781,64.54,65.1481,67.12,42.316,61.945915,58.83955,4885.0
3347,XAIR,"Beyond Air, Inc.",5.53,-0.36,-0.02,5.5,5.65,12.5,3.45,5.5154285,6.35475,128043.0
3348,CMRX,"Chimerix, Inc.",3.08,-0.32,-0.01,2.98,3.13,3.89,1.19,2.7794285,2.9102857,434137.0
3349,WMG,Warner Music Group Corp.,27.01,-0.22,-0.06,26.57,27.295,34.76,25.61,28.086,29.269594,668856.0
3350,ARAV,"Aravive, Inc.",4.36,-10.1,-0.49,4.27,4.7208,15.62,3.34,4.98,8.709286,163603.0
3351,NVEC,NVE Corporation,49.19,-0.67,-0.33,49.11,49.69,76.4,42.85,49.034286,55.257286,20315.0
3352,ACER,Acer Therapeutics Inc.,2.64,-4.0,-0.11,2.56,2.7,7.25,1.08,2.7634287,3.0982857,305607.0
3353,LGND,Ligand Pharmaceuticals Incorporated,86.4,-1.87,-1.65,83.94,87.83,127.8,57.24,92.564,105.04807,301248.0
3354,AFYA,Afya Limited,26.09,-1.92,-0.51,26.0,27.0,34.87,13.98,25.873142,23.765858,176859.0
3355,CFRX,ContraFect Corporation,5.21,-1.51,-0.08,5.12,5.37,13.4,2.9,5.347429,5.7780714,183103.0
3356,CTG,"Computer Task Group, Incorporated",5.8,2.11,0.12,5.6,5.85,6.48,2.86,5.2242856,4.633929,24253.0
3357,CDNS,"Cadence Design Systems, Inc.",125.5,1.15,1.43,122.25,126.27,126.27,51.39,110.45972,100.2455,1517679.0
3358,INBK,First Internet Bancorp,23.16,-4.22,-1.02,23.07,24.25,28.5,10.47,18.441713,16.246714,37600.0
3359,KIRK,"Kirkland's, Inc.",9.87,-6.71,-0.71,9.76,10.68,13.58,0.56,10.076285,5.5016427,2043428.0
3360,PPSI,"Pioneer Power Solutions, Inc.",2.62,-4.73,-0.13,2.58,2.7,9.43,0.9,2.7594285,1.6947,7256101.0
3361,MCBC,Macatawa Bank Corporation,7.23,-3.6,-0.27,7.19,7.56,11.42,6.01,7.0377145,7.243786,65859.0
3362,ITI,"Iteris, Inc.",4.24,-0.7,-0.03,4.2,4.28,5.95,2.08,4.1185713,4.457,171926.0
3363,TCPC,BlackRock TCP Capital Corp.,10.52,0.38,0.04,10.335,10.6,14.76,4.02,9.797428,9.5105715,263534.0
3364,CHNGU,Change Healthcare Inc.,56.18,1.12,0.62,55.94,56.56,63.29,30.71,53.669315,48.34136,15503.0
3365,SYMC,NortonLifeLock Inc.,,0.0,,,,,,,,
3366,BSCQ,Invesco BulletShares 2026 Corporate Bond ETF,21.79,0.09,0.02,21.71,21.79,21.95,17.8,21.684172,21.49853,59495.0
3367,BSCP,Invesco BulletShares 2025 Corporate Bond ETF,22.46,0.04,0.01,22.42,22.46,22.55,18.6,22.391285,22.215515,181487.0
3368,BSCN,Invesco BulletShares 2023 Corporate Bond ETF,21.85,0.0,0.0,21.83,21.85,22.55,16.71,21.830229,21.753817,272923.0
3369,TUSK,"Mammoth Energy Services, Inc.",1.77,-1.67,-0.03,1.75,1.89,2.7,0.56,1.7131429,1.4581715,101043.0
3370,BDGE,"Bridge Bancorp, Inc.",18.73,-3.65,-0.71,18.52,19.65,34.25,16.51,18.774286,19.857643,82551.0
3371,NTEC,Intec Pharma Ltd.,3.11,11.07,0.31,2.85,3.28,15.82,2.2,4.4974284,5.8985,402000.0
3372,TBPH,"Theravance Biopharma, Inc.",16.79,-13.81,-2.69,16.78,18.73,31.54,14.48,17.519,21.123285,380442.0
3373,AMRHW,Ameri Holdings Inc WT ,0.0591,-15.45,-0.0108,0.0542,0.0611,0.0611,0.0542,,,
3374,OTRKP,"Ontrak, Inc. - 9.50% Series A C",25.08,0.48,0.12,24.92,25.1,25.5,23.56,24.97403,25.00872,22382.0
3375,EMXC,iShares MSCI Emerging Markets ex China ETF,49.19,0.35,0.17,48.9,49.245,52.35,31.17,47.047516,44.56431,11212.0
3376,BFST,"Business First Bancshares, Inc.",17.22,0.64,0.11,17.0,17.29,26.64,9.17,15.6945715,14.538857,47065.0
3377,VIR,"Vir Biotechnology, Inc.",32.44,3.58,1.12,30.18,33.11,75.0,11.65,36.07057,38.809715,1147154.0
3378,EVGN,Evogene Ltd.,2.71,4.23,0.11,2.56,2.8299,5.3,0.75,3.4577143,1.8592857,962500.0
3379,LX,LexinFintech Holdings Ltd.,7.73,8.57,0.61,6.95,7.94,16.93,6.04,7.0894284,8.521857,1755207.0
3380,CIVB,"Civista Bancshares, Inc.",14.51,-3.84,-0.58,14.46,15.29,24.32,11.25,13.763429,14.180572,39671.0
3381,NXST,"Nexstar Media Group, Inc.",86.44,0.88,0.75,86.23,90.59,133.25,43.37,89.015144,86.120575,369582.0
3382,ALAC,Alberton Acquisition Corporation,10.78,0.09,0.01,10.78,10.82,11.35,10.23,10.792,10.722857,3765.0
3383,TOPS,Top Ships Inc.,1.05,0.96,0.01,1.01,1.05,28.75,0.95,1.104,2.5954285,4405329.0
3384,UNIT,Uniti Group Inc.,9.57,-0.93,-0.09,9.5073,9.71,11.08,4.86,9.933857,9.187607,1739303.0
3385,EBIZ,Global X E-commerce ETF,29.8708,0.98,0.2908,29.31,29.8865,29.887,12.935,28.013685,25.092472,75595.0
3386,SSKN,"STRATA Skin Sciences, Inc.",1.28,-0.78,-0.01,1.2563,1.29,2.73,0.75,1.3397143,1.3334286,55285.0
3387,BILI,Bilibili Inc.,48.87,6.1,2.81,45.1,48.94,54.0,15.18,44.744858,40.9145,4348804.0
3388,IEP,Icahn Enterprises L.P.,52.47,-0.46,-0.24,51.55,52.8,69.1,34.0,50.238,50.18293,119675.0
3389,ALJJ,"ALJ Regional Holdings, Inc.",1.13,-0.88,-0.01,1.11,1.1798,1.46,0.28,0.93885714,0.7357857,287904.0
3390,FFWM,First Foundation Inc.,14.84,-1.85,-0.28,14.83,15.26,17.64,8.01,14.291142,14.759143,155993.0
3391,ALRN,"Aileron Therapeutics, Inc.",1.13,-2.59,-0.03,1.1,1.16,2.47,0.25,1.4632857,1.1518571,820567.0
3392,OZK,Bank OZK,24.11,-3.91,-0.98,24.07,25.41,31.76,14.2,22.766285,23.044714,904982.0
3393,RNEM,First Trust Emerging Markets Equity Select ETF,43.8117,0.88,0.3817,43.4297,43.8117,53.335,34.19,41.780544,42.18456,1270.0
3394,GRNQ,Greenpro Capital Corp.,1.53,-1.29,-0.02,1.5,1.56,3.12,0.21,1.4394286,1.1525357,4739990.0
3395,CART,"Carolina Trust BancShares, Inc.",,0.0,,,,,,,,
3396,MTLS,Materialise NV,38.92,1.41,0.54,37.11,39.15,52.87,10.65,40.66257,30.168858,190121.0
3397,OVID,Ovid Therapeutics Inc.,4.98,-6.21,-0.33,4.955,5.29,9.4,1.8,5.5955715,5.91725,977665.0
3398,LBTYA,Liberty Global plc,19.5,-1.56,-0.31,19.36,20.0,24.9,15.24,20.722286,21.779572,1326082.0
3399,LBTYB,Liberty Global plc,20.18,-2.51,-0.52,19.51,20.18,58.31,15.98,21.359428,23.245644,409.0
3400,ASND,Ascendis Pharma A/S,168.98,-1.98,-3.42,167.12,171.9,178.255,92.0,158.69629,146.35007,155835.0
3401,SNY,Sanofi,49.25,-2.15,-1.08,48.79,50.05,55.0,37.62,49.581715,50.346287,1052923.0
3402,VGSH,Vanguard Short-Term Treasury Index Fund ETF Shares,62.0,-0.02,-0.01,61.99,62.0099,62.47,60.05,62.048286,62.136215,1325896.0
3403,TRNX,"Taronis Technologies, Inc.",0.0154,-3.14,-0.0005,0.0145,0.0162,2.78,0.01,0.024,0.07171428,1719839.0
3404,MIRM,"Mirum Pharmaceuticals, Inc.",17.92,0.11,0.02,17.46,18.31,28.31,6.513,18.628857,19.501928,66585.0
3405,RNMC,First Trust Mid Cap US Equity Select ETF,20.984,-0.86,-0.181,20.984,21.17,25.0,12.91,20.301144,19.640415,2848.0
3406,EQOSW,Diginex Limited,0.76,-2.56,-0.02,0.76,0.8201,0.8201,0.76,,,
3407,PUI,Invesco DWA Utilities Momentum ETF,31.3853,-0.89,-0.2814,31.36,31.795,37.71,23.25,30.744,30.434357,19045.0
3408,FTLB,First Trust Hedged BuyWrite Income ETF,19.8177,0.12,0.0232,19.78,19.89,22.56,18.76,19.357714,19.857,1114.0
3409,FRHC,Freedom Holding Corp.,31.01,1.71,0.52,30.2,31.43,31.43,11.25,26.650572,21.162,276567.0
3410,OPES,Opes Acquisition Corp.,10.65,-0.47,-0.05,10.64,10.7,19.92,9.57,11.621858,12.102007,226176.0
3411,QABA,First Trust NASDAQ ABA Community Bank Index Fund,36.4217,-1.86,-0.6911,36.38,37.445,52.66,27.44,34.610855,34.6085,20339.0
3412,WSTG,"Wayside Technology Group, Inc.",22.2,0.82,0.18,22.01,22.329,26.5,9.52,22.910856,22.457928,16735.0
3413,DAVE,"BBQ Holdings, Inc.",,0.0,,,,,,,,
3414,LBTYK,Liberty Global plc,19.05,-1.55,-0.3,18.835,19.605,23.62,14.36,20.348858,21.289715,2982114.0
3415,GNTY,"Guaranty Bancshares, Inc.",27.58,-3.63,-1.04,27.56,28.91,34.16,20.02,26.848286,26.029858,14973.0
3416,DTIL,"Precision BioSciences, Inc.",6.705,-4.35,-0.305,6.66,7.12,23.67,4.455,6.4665713,6.967786,644317.0
3417,MRLN,Marlin Business Services Corp.,8.26,-2.48,-0.21,8.0,8.9,24.5,4.66,7.402,7.5577855,47042.0
3418,CDNA,"CareDx, Inc",54.04,-0.15,-0.08,53.51,55.0,55.885,13.04,46.024715,35.662144,551812.0
3419,ZGYHU,Yunhong International,10.13,-0.3,-0.03,10.13,10.13,10.259,9.25,10.117254,9.985402,1978.0
3420,BRLI,Brilliant Acquisition Corporation,9.75,0.0,0.0,9.75,9.77,9.95,9.74,9.786686,9.794766,9825.0
3421,FRAN,Francesca's Holdings Corporation,3.28,7.19,0.22,3.0201,3.33,19.91,1.7,2.955143,3.9245,375901.0
3422,EXC,Exelon Corporation,42.84,-0.53,-0.23,42.61,43.17,50.54,29.28,39.258,37.89007,5837373.0
3423,CHEF,"The Chefs' Warehouse, Inc.",14.055,2.37,0.325,13.4775,14.17,40.33,3.55,14.856571,14.487143,855209.0
3424,PRTK,"Paratek Pharmaceuticals, Inc.",5.61,11.53,0.58,5.14,5.69,6.72,2.5,5.3025713,4.848857,550734.0
3425,GLBZ,Glen Burnie Bancorp,9.22,-10.05,-1.03,9.22,10.22,11.8,7.05,10.014286,9.204214,1190.0
3426,HURC,"Hurco Companies, Inc.",29.89,-0.2,-0.06,29.13,30.03,39.38,20.39,29.581715,29.462572,12840.0
3427,BKNG,Booking Holdings Inc.,1783.75,0.87,15.44,1701.09,1795.84,2094.0,1107.29,1708.7937,1682.3115,347684.0
3428,RDHL,RedHill Biopharma Ltd.,8.73,0.11,0.01,8.57,8.96,11.35,3.262,9.652857,8.052072,360345.0
3429,CERC,Cerecor Inc.,2.06,-1.44,-0.03,2.0385,2.1,6.19,1.52,2.2858572,2.513393,323620.0
3430,FUND,"Sprott Focus Trust, Inc.",6.21,-1.43,-0.09,6.17,6.31,7.49,4.0,6.0668573,6.0190716,52550.0
3431,KZIA,Kazia Therapeutics Limited,6.05,1.17,0.07,5.87,6.1,9.74,2.47,6.122857,4.7579284,239435.0
3432,TEDU,"Tarena International, Inc.",2.14,7.54,0.15,1.99,2.15,5.36,0.75,1.8467715,2.1245573,226196.0
3433,NEWA,"Newater Technology, Inc.",3.42,-0.87,-0.03,3.42,3.5129,6.0,1.32,3.5388572,3.3453286,3562.0
3434,UFCS,"United Fire Group, Inc.",19.16,-3.62,-0.72,19.01,20.08,47.52,18.83,21.024857,25.1695,79396.0
3435,ARRY,"Array Technologies, Inc.",44.81,13.9,5.47,38.1,48.88,48.88,29.05,38.952354,38.952354,5074470.0
3436,BSY,"Bentley Systems, Incorporated",36.93,0.65,0.24,36.04,37.42,40.82,27.0,34.266968,34.266968,534224.0
3437,GRIN,Grindrod Shipping Holdings Ltd.,3.73,-1.06,-0.04,3.71,3.76,7.35,2.025,3.9097714,3.2475357,24112.0
3438,SYTA,Siyata Mobile Inc.,5.84,2.73,0.155,5.65,5.9,6.15,3.9,5.205742,5.205742,89741.0
3439,JYNT,The Joint Corp.,21.14,3.68,0.75,19.0,22.96,22.96,7.67,18.381285,15.9175,62254.0
3440,CRVL,CorVel Corporation,85.69,-2.28,-2.0,85.1,87.75,96.45,44.67,88.48857,75.24671,41185.0
3441,CYCN,"Cyclerion Therapeutics, Inc.",2.48,-1.98,-0.05,2.48,2.58,8.96,1.69,4.666,4.9643216,533871.0
3442,CPTA,Capitala Finance Corp.,10.33,6.17,0.6,9.5144,10.42,55.2,8.4,9.385428,13.656854,27050.0
3443,MTP,Midatech Pharma plc,1.81,-1.63,-0.03,1.8,1.8927,7.07,0.862,1.8962857,1.9401214,3275601.0
3444,MVBF,MVB Financial Corp.,17.54,0.06,0.01,17.5,17.745,26.995,8.22,16.685715,14.480357,20203.0
3445,CHCO,City Holding Company,58.83,-1.65,-0.99,58.68,60.64,83.07,53.06,59.058285,62.14586,59565.0
3446,AMHCW,Amplitude Healthcare Acquisition Corporation,1.0,0.0,0.0,1.0,1.08,1.08,1.0,,,
3447,TRMK,Trustmark Corporation,22.91,-0.69,-0.16,22.75,23.4,35.64,20.08,22.684286,23.406786,252718.0
3448,ICPT,"Intercept Pharmaceuticals, Inc.",28.15,-4.32,-1.27,27.72,29.55,125.0,27.02,34.698284,55.1895,754451.0
3449,ENG,ENGlobal Corporation,0.7801,-3.69,-0.0299,0.7701,0.817,1.55,0.46,0.8765714,0.97828573,597493.0
3450,VXUS,Vanguard Total International Stock Index Fund ETF Shares,54.83,0.31,0.17,54.625,55.01,56.66,36.42,52.80343,50.722286,2696803.0
3451,CBAY,"CymaBay Therapeutics, Inc.",7.85,-7.65,-0.65,7.81,8.37,9.06,1.21,7.7764287,5.149393,1702604.0
3452,NICE,NICE Ltd.,252.51,-0.31,-0.79,250.01,254.4,255.48,110.59,230.976,205.47743,243232.0
3453,AMTD,TD Ameritrade Holding Corporation,39.97,-2.08,-0.85,39.84,41.94,53.99,27.7,38.945835,37.863163,3955475.0
3454,MAYS,"J.W. Mays, Inc.",23.98,-4.08,-1.02,22.49,23.98,35.17,17.75,21.702856,21.205643,315.0
3455,UEIC,Universal Electronics Inc.,42.39,10.68,4.09,38.91,43.98,59.9,29.5,38.377144,42.413216,67360.0
3456,LILA,Liberty Latin America Ltd.,9.87,-3.61,-0.37,9.73,10.34,18.765316,7.55,9.605714,9.381165,286073.0
3457,MYGN,"Myriad Genetics, Inc.",14.29,1.06,0.15,13.96,14.41,30.13,9.24,13.235143,13.321072,704123.0
3458,FLXS,"Flexsteel Industries, Inc.",31.35,-0.63,-0.2,31.21,32.05,32.07,7.81,26.543428,16.890928,69340.0
